50000 188.576120
100000 381.346541
150000 590.588618
200000 778.563495
250000 962.383634
300000 1144.552438
350000 1316.956031
400000 1473.632015
450000 1583.294696
500000 1697.966634
550000 1803.979922
600000 1900.760384
650000 1985.347656
700000 2061.231198
750000 2128.576071
800000 2185.058046
850000 2227.578361
900000 2258.283840
950000 2276.191877
1000000 2282.125928
