50000 0.036002
100000 0.037002
150000 0.037002
200000 0.037002
250000 0.037002
300000 0.038002
350000 0.038002
400000 0.038002
450000 0.039002
500000 0.039002
550000 0.039002
600000 0.040002
650000 0.040002
700000 0.040002
750000 0.040002
800000 0.041002
850000 0.041002
900000 0.041002
950000 0.042002
1000000 0.042002
